"Day","Tide"
2019-09-28,0.3027449658875443
2019-10-01,0.30461068850096096
2019-10-14,0.23215534305210167
2019-10-28,0.31571315183387494
2019-11-01,0.24081675943419395
2019-11-14,0.25649819369747606
2019-11-28,0.2901781812276929
2019-12-01,0.2212078591894433
2019-12-14,0.28822358315243063
2019-12-28,0.26179187951412863
2020-01-01,0.1722764481932854
2020-01-14,0.2805368652951623
2020-01-28,0.21574820886254492
2020-02-01,0.12047943732181507
2020-02-14,0.22900836195861318
2020-02-28,0.17642742207629153
2020-03-01,0.13153360235041836
2020-03-14,0.2340037996045366
2020-03-28,0.19324225085614063
2020-04-01,0.12875925244829547
2020-04-14,0.13983166909552722
2020-04-28,0.1591829739299837
2020-05-01,0.20353704360782623
2020-05-14,0.10865690823889074
2020-05-28,0.25821225490356126
2020-06-01,0.20787311112154738
2020-06-14,0.14458001976766546
2020-06-28,0.22429738352252931
2020-07-01,0.05762682886947444
2020-07-14,0.12281463573690105
2020-07-28,0.20974261877596376
2020-08-01,0.25895208434315015
2020-08-14,0.13468951440349128
2020-08-28,0.2054559809459534
2020-09-01,0.2426927727538476
2020-09-14,0.07815533393481493
2020-09-28,0.09294580894609974
2020-10-01,0.22689985241986976
2020-10-14,0.22760746150832936
2020-10-28,0.18268032909778048
2020-11-01,0.23511831405916428
2020-11-14,0.30330337234603577
2020-11-28,0.2046495627009402
2020-12-01,0.24716732326200544
2020-12-14,0.31844680168984907
2020-12-28,0.21626777344456133
2021-01-01,0.2757187323575259
2021-01-14,0.2928562636169133
2021-01-28,0.261963770071384
2021-02-01,0.25585352596158545
2021-02-14,0.22965891951705486
2021-02-28,0.277839611320083
2021-03-01,0.27770722705412787
2021-03-14,0.23596505267615958
2021-03-28,0.2731858387401794
2021-04-01,0.27375753273077374
2021-04-14,0.22228197016443385
2021-04-28,0.31354576240511434
2021-05-01,0.27695944836050496
2021-05-14,0.23572422655973388
2021-05-28,0.32501200472775255
2021-06-01,0.24055405795266105
2021-06-14,0.1830850865075129
2021-06-28,0.2880562975854653
2021-07-01,0.1850267060410642
2021-07-14,0.25537960611374116
2021-07-28,0.2362154724797546
2021-08-01,0.11945494317071148
2021-08-14,0.22975686920059685
2021-08-28,0.1672648533107875
2021-09-01,0.11516533918627213
2021-09-14,0.20878877385867292
2021-09-28,0.14197051288797868
2021-10-01,0.09055248253783996
2021-10-14,0.2072851986120251
2021-10-28,0.12141817445756403
2021-11-01,0.11226614033597601
2021-11-14,0.12386386076440643
2021-11-28,0.15973380030946047
2021-12-01,0.21742541295900153
2021-12-14,0.16403382389629798
2021-12-28,0.16635416910134376
