"Day","Tide"
2021-07-28,0.5562987293638959
2021-08-01,0.09823543593790651
2021-08-14,0.1263381215082896
2021-08-28,-0.10654869937894228
2021-09-01,0.48515009301584544
2021-09-14,0.5524525071878786
2021-09-28,0.48115891024202234
2021-10-01,0.5919385982322338
2021-10-14,0.7724028928084673
2021-10-28,0.6553600945713967
2021-11-01,0.44072307349822926
2021-11-14,0.4872952653765297
2021-11-28,0.557123329071981
2021-12-01,0.1752601027542497
2021-12-14,0.19169648779883444
2021-12-28,0.2247809895515192
