"Day","Tide"
2019-08-28,0.9761055059156821
2019-09-01,1.365454558612428
2019-09-14,1.0323302513811992
2019-09-28,1.279460357198435
2019-10-01,1.3083556627017745
2019-10-14,1.08863731851683
2019-10-28,1.3374422014074572
2019-11-01,0.954754063464675
2019-11-14,1.0888093369351073
2019-11-28,1.1804731367108348
2019-12-01,0.8265784718246921
2019-12-14,1.1304543163656133
2019-12-28,1.0497028489223081
2020-01-01,0.6625926710534575
2020-01-14,1.1447379968569171
2020-01-28,0.9230830919663462
2020-02-01,0.4296336419445836
2020-02-14,0.9791570935418935
2020-02-28,0.8458560116584127
2020-03-01,0.5852844009910722
2020-03-14,0.9887687808025629
2020-03-28,0.9114331258598638
2020-04-01,0.5488461751827822
2020-04-14,0.71620075612465
2020-04-28,0.4926082820351776
2020-05-01,0.629867509794837
2020-05-14,0.6141542672614575
2020-05-28,0.4717076487799306
2020-06-01,0.8079936552524867
2020-06-14,0.44840786063321336
2020-06-28,0.781869840203381
2020-07-01,0.8976305841598291
2020-07-14,0.46678868070278545
2020-07-28,0.7684286587448197
2020-08-01,1.034900540370114
2020-08-14,0.603756868226435
2020-08-28,0.7759022638783024
2020-09-01,1.0132544338962923
2020-09-14,0.8046108611721068
2020-09-28,0.7936480557164303
2020-10-01,0.9788866291214272
2020-10-14,0.9193156729820855
2020-10-28,0.7403924451168622
2020-11-01,1.0579572046712375
2020-11-14,1.2366753778225226
2020-11-28,0.8708176595902982
2020-12-01,1.0579486047182642
2020-12-14,1.273293574348081
2020-12-28,0.9035029776564959
2021-01-01,1.093543448025174
2021-01-14,1.2079417235460252
2021-01-28,1.0748946979672052
2021-02-01,1.0811542503083347
2021-02-14,1.0017937323701056
2021-02-28,1.2087003057630519
2021-03-01,1.214998750755028
2021-03-14,1.049017030378398
2021-03-28,1.1916294916996995
2021-04-01,1.153710668166483
2021-04-14,1.0054819584104635
2021-04-28,1.3236997116823332
2021-05-01,1.0601768261277804
2021-05-14,1.0090452255023132
2021-05-28,1.3029973148487897
2021-06-01,0.8187210890721739
2021-06-14,0.9806532656591607
2021-06-28,1.102876778546299
2021-07-01,0.6457035261869478
2021-07-14,0.9778169734108315
2021-07-28,0.9393951989492071
2021-08-01,0.4349212276701616
2021-08-14,0.9073659283313924
2021-08-28,0.7127723956180246
2021-09-01,0.0
2021-09-14,0.733065288549478
2021-09-28,0.5428504887688749
2021-10-01,0.4011891364406942
2021-10-14,0.3987248592658553
2021-10-28,0.6322153334487862
2021-11-01,0.7480825622728626
2021-11-14,0.7121255656461571
2021-11-28,0.4461287670012317
2021-12-01,0.8505297547768415
2021-12-14,0.6065774463976864
2021-12-28,0.6227340528833121
